,TweetSentence,annotation,calai_candidates,entry_batch,hashtags,phase1CandidateList,phase1Candidates,ritter_candidates,sentID,stanford_candidates,start_time,tweetID,user
3439,Officer William Stacy caught this starving mother stealing eggs.,[],,0.0,nan,['Officer William Stacy'],Officer William Stacy::*0*1*2*||,,0,,2019-01-27 15:38:45.804523,2243,SOldmixon
3440,What did he do?,[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:45.804523,2243,SOldmixon
3441,Delivered two truckloads of food t…,[],,0.0,nan,[],,,2,,2019-01-27 15:38:45.804523,2243,SOldmixon
3442,"Nobody can pull the ""qualified"" excuse on me when we see a Congress full of only  who stink at their job.",[],,0.0,WhitePeople,['Congress'],Congress::*12*||,,0,,2019-01-27 15:38:45.805314,2244,ZakCMcGaugh
3443,Did some people really need to be told that?,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.806059,2245,Gary_Walker96
3444,Can someone please tell me something  can do without killing themselves that's not racist at this point?,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.806441,2246,silence_above
3445,He so upset that white people getting call on their bs,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.807010,2247,DavisKarrissa
3446,"""We didn't talk about race because we didn't have to.",[],,0.0,DAFF,[],,,0,,2019-01-27 15:38:45.807430,2248,cmbsweden
3447,"It didn't affect us.""",[],,0.0,DAFF,[],,,1,,2019-01-27 15:38:45.807430,2248,cmbsweden
3448,This is very common for non-POC.,[],,0.0,DAFF,[],,,2,,2019-01-27 15:38:45.807430,2248,cmbsweden
3449,Or it could be the hat,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.808194,2249,whats_habenin
3450,@KeifyG I keep tellin people one of the worst things you can do in America is tell  the truth of their history here and across the globe,[],,0.0,whitepeople,['America'],America::*14*||,,0,,2019-01-27 15:38:45.808489,2250,miickeytankbank
3451,"I may not like m o s l e m s, unlike you, you racist I don't wish them dead.",[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.809460,2251,OZzSue1
3452,Hypocrite Idiot,[],,0.0,nan,[],nan,,1,,2019-01-27 15:38:45.809460,2251,OZzSue1
3453,When do you think  are going to remember that they forced their language on us 🤔,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.810222,2252,mielhija
3454,Fourth Reich Is among us.,[],,0.0,nan,['Fourth Reich'],Fourth Reich::*0*1*||,,0,,2019-01-27 15:38:45.810738,2253,rut1ger
3455,"First of all, you mocked us, insulted us, called us racist, we'll see who raises again soon.",[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.810738,2253,rut1ger
3456,I was wondering why  was trending and I see it's a bunch of WHITE SUPREMACISTS trying to hide their racism behind all white ppl,[],,0.0,WhitePeople,['WHITE SUPREMACISTS'],WHITE SUPREMACISTS::*13*14*||,,0,,2019-01-27 15:38:45.811740,2254,cetsi97
3457,"@BasedElizabeth You mean picture the world without numerous genocides, Holocaust, and Colonialism.",[],,0.0,WhitePeople,"['Holocaust', 'Colonialism']",Holocaust::*9*||Colonialism::*11*||,,0,,2019-01-27 15:38:45.812554,2255,amaliik3
3458,Looks good from this side.,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.812554,2255,amaliik3
3459,"Reality is that not all lives matter, this will be winner take all",[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.813436,2256,altrite1
3460,Homophobes?,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.813876,2257,graywolf
3461,I'M SO HERE FOR MUSLIM/ ISLAMIC PRIVILEGE!!,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.814043,2258,AetherOfLove
3462,THIS x 1000000000,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.814232,2259,jaynya13
3463,"Im getting a little too political tonight, but at what point does the #  become .",[],,0.0,"whitepeople, people",[],,,0,,2019-01-27 15:38:45.814520,2260,YammamotoOG
3464,Fuck liberal/right wing.,[],,0.0,"whitepeople, people",[],,,1,,2019-01-27 15:38:45.814520,2260,YammamotoOG
3465,IM LOGICAL.,[],,0.0,"whitepeople, people",[],nan,,2,,2019-01-27 15:38:45.814520,2260,YammamotoOG
3466,Last I checked the highest income earners on average in North America are Asian so what White privalge are you talking about?,[],,0.0,WhitePeople,"['North America', 'Asian', 'White']",North America::*10*11*||Asian::*13*||White::*16*||,,0,,2019-01-27 15:38:45.815348,2261,GSaint318
3467,Something to consider before calling all white people racist.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.816377,2262,LoveOurPeoples
3468,This hatred must stop somewhere.,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.816377,2262,LoveOurPeoples
3469,Everyon…,[],,0.0,WhitePeople,[],nan,,2,,2019-01-27 15:38:45.816377,2262,LoveOurPeoples
3470,More hot  from Russia--why?,[],,0.0,WhitePeople,['Russia--why'],Russia--why::*3*||,,0,,2019-01-27 15:38:45.817047,2263,readwipedandble
3471,Because I goddamn hate the progressive witch hunt.,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.817047,2263,readwipedandble
3472,"Eat shit, progs.",[],,0.0,WhitePeople,[],,,2,,2019-01-27 15:38:45.817047,2263,readwipedandble
3473,This one is a gem of her race,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.817978,2264,V01Vod
3474,In case you still think it was wrong of Hillary to call Trump supporters deplorables...click through the  hashtag,[],,0.0,WhitePeople,"['Hillary', 'Trump']",Hillary::*9*||Trump::*12*||,,0,,2019-01-27 15:38:45.818468,2265,harbend
3475,Democrats used to demonize blacks.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.819372,2266,winegirl73
3476,"Then, Native Americans.",[],,0.0,WhitePeople,[],nan,,1,,2019-01-27 15:38:45.819372,2266,winegirl73
3477,Now it's .,[],,0.0,WhitePeople,[],,,2,,2019-01-27 15:38:45.819372,2266,winegirl73
3478,Dems thrive on social hatred.,[],,0.0,WhitePeople,[],,,3,,2019-01-27 15:38:45.819372,2266,winegirl73
3479,They manufacture it.,[],,0.0,WhitePeople,[],,,4,,2019-01-27 15:38:45.819372,2266,winegirl73
3480,-VJ,[],,0.0,WhitePeople,[],nan,,5,,2019-01-27 15:38:45.819372,2266,winegirl73
3481,@DebunkRacistH8 IT IS offensive to  though.,[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.820312,2267,murph125
3482,Stand a viable candidate next time!,[],,0.0,whitepeople,[],,,1,,2019-01-27 15:38:45.820312,2267,murph125
3483,"must be nice to know exactly where you came from, because most african americans don't have that privilege",[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.820942,2268,_moneymoee
3484,"The first race to make a law against slavery was  and they were so committed to it over 360,000  died to enforce it.",[],,0.0,"WhitePeople, WhitePeople",[],,,0,,2019-01-27 15:38:45.821147,2269,VILLA504BEEZY
3485,Oh no!!!,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.821931,2270,shooberto
3486,I'm doing the OK symbol and I'm white 👌🏼 I must be a white supremacist in liberals eyes 😂😂😂,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.821931,2270,shooberto
3487,this tweet smells like boiled hotdogs and American cheese.,[],,0.0,nan,['American'],American::*7*||,,0,,2019-01-27 15:38:45.822633,2271,_cuntastic
3488,I'm German &amp; English.. and a a global minority.. never will I not be proud of my heritage or be ashamed of being white..,[],,0.0,nan,"['German', 'English']",German::*1*||English::*3*||,,0,,2019-01-27 15:38:45.823133,2272,American2r26
3489,Have y'all read the  hashtag.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.824131,2273,torisparksxo
3490,LMFAO.,[],,0.0,WhitePeople,[],nan,,1,,2019-01-27 15:38:45.824131,2273,torisparksxo
3491,Acting like their is racism against whites.,[],,0.0,WhitePeople,[],,,2,,2019-01-27 15:38:45.824131,2273,torisparksxo
3492,Bye.,[],,0.0,WhitePeople,[],nan,,3,,2019-01-27 15:38:45.824131,2273,torisparksxo
3493,There is far more  from the Left than the right.,[],,0.0,Racism,['Left'],Left::*6*||,,0,,2019-01-27 15:38:45.824800,2274,AZInformer
3494,who don't like hashtags about white people are the snowflake white people who need to actually learn about white people.,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.825461,2275,annaboo7998
3495,THAT'S THE HASHTAG THEY ARE USING‼️‼️,[],,0.0,"Resistance, Liberals",[],nan,,0,,2019-01-27 15:38:45.825628,2276,GloriaBudde
3496,MINDS OF A CULT‼️‼️   ❄️,[],,0.0,"Resistance, Liberals",[],nan,,1,,2019-01-27 15:38:45.825628,2276,GloriaBudde
3497,McDonalds gives out 'Free coffee w/ a whitey' discount cards if anyone needs a pick-me-up,[],,0.0,WhitePeople,['Free'],Free::*3*||,,0,,2019-01-27 15:38:45.825819,2277,HoorayBacon
3498,This tweet brought to you by the  tag,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.825819,2277,HoorayBacon
3499,An exact visual as to why Trump won.,[],,0.0,nan,['Trump'],Trump::*6*||,,0,,2019-01-27 15:38:45.826797,2278,FuckenCannarsa
3500,Thanks for securing 2020 for him.,[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.826797,2278,FuckenCannarsa
3501,Blaming  who are alive today for slavery is like blaming your great great grandparents who you never met for your own stupidity,[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.827502,2279,FUNKYFreshWS6
3502,"I'm a proud Christian white man, married to a woman of Mexican descent.",[],,0.0,WhitePeople,"['Christian', 'Mexican']",Christian::*3*||Mexican::*11*||,,0,,2019-01-27 15:38:45.828150,2280,JackCarsrudJr
3503,"Glad somebody finally created a  on Twitter, because that's a completely uncontroversial topic.",[],,0.0,WhitePeople,['Twitter'],Twitter::*6*||,,0,,2019-01-27 15:38:45.828839,2281,OldSchoolfan12
3504,go to bed,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.829412,2282,PencesGreyHair
3505,"Yeah, actually we can.",[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.829547,2283,RPZak0
3506,freed the slaves and crushed Hitler.,[],,0.0,WhitePeople,['Hitler'],Hitler::*5*||,,1,,2019-01-27 15:38:45.829547,2283,RPZak0
3507,WHAT IN THE TRUMP TRASH ....,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.830250,2284,devonlevesque_
3508,"So... , here's an idea: how about we stop defending for a sec, &amp; pay attention.",[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.830388,2285,rachel_j_clift
3509,Just listen &amp; learn?,[],,0.0,whitepeople,[],,,1,,2019-01-27 15:38:45.830388,2285,rachel_j_clift
3510,👇🏼,[],,0.0,whitepeople,[],,,2,,2019-01-27 15:38:45.830388,2285,rachel_j_clift
3511,Planned Parenthood continues to kill FAR more people of color than they do,[],,0.0,WhitePeople,"['Planned Parenthood', 'FAR']",Planned Parenthood::*0*1*||FAR::*5*||,,0,,2019-01-27 15:38:45.831214,2286,GingerMarple
3512,Bless!,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.831933,2287,AetherOfLove
3513,😫✊,[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.831933,2287,AetherOfLove
3514,Annnd today we further divide the races.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.832195,2288,Jeff_Mansen
3515,I hate all of you,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.832532,2289,gooberfat
3516,We gonna act like the baby ain't about to drink bleach?,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.832816,2290,Wonder_Kid4
3517,Most  aren't all that privileged.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.833220,2291,nicc44
3518,Everyone has their advantages and disadvantages and it has nothing to do with race.,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.833220,2291,nicc44
3519,Without  Our Country Will Become A Third World Country.,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.833830,2292,GenaroPerez
3520,How White People live in South Africa so they don't get murdered while in their own homes.,[],,0.0,WhitePeople,"['White People', 'South Africa']",White People::*1*2*||South Africa::*5*6*||,,0,,2019-01-27 15:38:45.834110,2293,RedPilled88
3521,Also why he use Wikipedia that website not even school approval anymore and that's really saying something cuz the school system is trash,[],,0.0,nan,['Wikipedia'],Wikipedia::*4*||,,0,,2019-01-27 15:38:45.834955,2294,DavisKarrissa
3522,Are awesome get to know them.,[],,0.0,beproudofwhoyouare,[],,,0,,2019-01-27 15:38:45.835749,2295,EnvyMeGreatly
3523,Proud to be one and of Irish and Scottish descent.,[],,0.0,beproudofwhoyouare,"['Irish', 'Scottish']",Irish::*6*||Scottish::*8*||,,1,,2019-01-27 15:38:45.835749,2295,EnvyMeGreatly
3524,🙏🇺🇸😉👍😘😍💃🌹👌,[],,0.0,beproudofwhoyouare,[],,,2,,2019-01-27 15:38:45.835749,2295,EnvyMeGreatly
3525,best people,[],,0.0,whitepeople,[],nan,,0,,2019-01-27 15:38:45.836728,2296,DaimonLord
3526,The most truth I've ever heard from a white man.,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.836863,2297,RamelSeven
3527,"When  claim they're ancestors freed slaves but conveniently forget over 50,000 BM died in the Civil War…",[],,0.0,WhitePeople,"['000 BM', 'Civil War']",000 BM::*11*12*||Civil War::*16*17*||,,0,,2019-01-27 15:38:45.837278,2298,jansco3283
3528,"Fact that ur white, wearing a MAGAt hat, and u know that's a white supremacist gang sign seems to say it all!",[],,0.0,nan,['MAGAt'],MAGAt::*6*||,,0,,2019-01-27 15:38:45.838209,2299,PPapaPolitics
3529,is trending.,[],,0.0,Whitepeople,[],,,0,,2019-01-27 15:38:45.839036,2300,ddrm2017
3530,Somewhere a SJW is making the case that ALL whites are bad... while telling them not to generalize other races ;),[],,0.0,Whitepeople,['Somewhere a SJW'],Somewhere a SJW::*0*1*2*||,,1,,2019-01-27 15:38:45.839036,2300,ddrm2017
3531,Oops.. it was also altered by white people.,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.839912,2301,Imperfect10n
3532,Thanks for playing,[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.839912,2301,Imperfect10n
3533,I am proud to be a white Christian male.,[],,0.0,WhitePeople,['Christian'],Christian::*7*||,,0,,2019-01-27 15:38:45.840533,2302,larrydb86
3534,Picture a world without any .,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.841071,2303,LoveOurPeoples
3535,"No, literally picture it...",[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.841071,2303,LoveOurPeoples
3536,don't riot in the streets when a cop shoots a white person.,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.841660,2304,Mindy4110
3537,"Obama: ""We're Training ISIL""   i",[],,0.0,"Eurovision, UFC211, Portugal, WhitePeople",[],nan,,0,,2019-01-27 15:38:45.841804,2305,TrishaSuprabhat
3538,George Soros wants to bring down Europe's borders   i,[],,0.0,"Eurovision, UFC211, Portugal, WhitePeople","['George Soros', ""Europe's""]",George Soros::*0*1*||Europe's::*6*||,,0,,2019-01-27 15:38:45.842047,2306,TopzShriraj
3539,"""Don't poke the bear"" when  get angry, countries get taken over, people get put in chains, gas chambers, climate changes.",[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.842741,2307,TBoulderbone
3540,🙅🏾‍♂️,[],,0.0,whitepeople,[],,,1,,2019-01-27 15:38:45.842741,2307,TBoulderbone
3541,If you wanna know why trump won,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.843488,2308,richdiet_mel
3542,Just look at   trending,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.843488,2308,richdiet_mel
3543,Blatant anti white hatred has caused them to vote for their survival,[],,0.0,WhitePeople,[],,,2,,2019-01-27 15:38:45.843488,2308,richdiet_mel
3544,"When J.J. Watt, , &amp;  all trend at the same time, you know it's a good day.",[],,0.0,"Nascar, WhitePeople",['J.J. Watt'],J.J. Watt::*1*2*||,,0,,2019-01-27 15:38:45.844267,2309,pkellyshock
3545,Trump was right.,[],,0.0,vision,[],,,0,,2019-01-27 15:38:45.844993,2310,iamThebot
3546,Civil war didn't have to happen.,[],,0.0,vision,[],,,1,,2019-01-27 15:38:45.844993,2310,iamThebot
3547,YOU ARE FUCKING BAD-ASS,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.845434,2311,gbmrhino
3548,This never gets old !,[],,0.0,Whitepeople,[],,,0,,2019-01-27 15:38:45.845569,2312,papjimsun
3549,@TruePat25 I'm dying bro !,[],,0.0,Whitepeople,[],,,1,,2019-01-27 15:38:45.845569,2312,papjimsun
3550,😂😂😂😂,[],,0.0,Whitepeople,[],,,2,,2019-01-27 15:38:45.845569,2312,papjimsun
3551,"For some little kids, President Trump is their first white president",[],,0.0,WhitePeople,['Trump'],Trump::*5*||,,0,,2019-01-27 15:38:45.846092,2313,JoCastiglione
3552,People immigrate to predominantly white countries because that's the only way to benefit from the resources you sto…,[],,0.0,nan,[],,,0,,2019-01-27 15:38:45.846669,2314,hummingrain
3553,@Rambobiggs Damn proud to be a white male!,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.847344,2315,alpha_broder
3554,My white privilege is to trigger mental libtards with fact not fiction!,[],,0.0,WhitePeople,[],,,1,,2019-01-27 15:38:45.847344,2315,alpha_broder
3555,That moment  find out the black women is god,[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.847993,2316,Ashamed2BeWhite
3556,"sad thing is,liberal white ppl are stoking the fire, cause they don't want to be called racist, even then, they still are lol",[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.848361,2317,RicksRant
3557,I see  trending and I'm just like,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.848501,2318,OtherMomo
3558,Dear  thank you for landing a man on the moon and returning him to Earth safely.,[],,0.0,WhitePeople,['Earth'],Earth::*14*||,,0,,2019-01-27 15:38:45.848810,2319,greg_a_elliott
3559,"SAVED the Entire World, more than once...",[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.849431,2320,LauraWilsonGal
3560,I am a proud white Christian conservative &amp; I have not one iota of white guilt.,[],,0.0,nan,['Christian'],Christian::*5*||,,0,,2019-01-27 15:38:45.849670,2321,wildmaresnw_b
3561,I love being Deplorable…,[],,0.0,nan,['Deplorable'],Deplorable::*3*||,,1,,2019-01-27 15:38:45.849670,2321,wildmaresnw_b
3562,"If I wasn't White, I would hate White people too!😂",[],,0.0,nan,"['White', 'White']",White::*3*||White::*7*||,,0,,2019-01-27 15:38:45.850665,2322,AnnaApp91838450
3563,Dear ...,[],,0.0,WhitePeople,[],nan,,0,,2019-01-27 15:38:45.851344,2323,DaimonLord
3564,Have a Dr. Pepe!,[],,0.0,WhitePeople,[],nan,,1,,2019-01-27 15:38:45.851344,2323,DaimonLord
3565,the only good thing about this tag trending is that all the closeted racists and homophobes are getting exposed,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.851705,2324,ethrealjk
3566,@eazylori The people dogging white people and getting mass amounts of retweets are using bots.,[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.851846,2325,pamleahh
3567,LLOL.,[],,0.0,whitepeople,[],nan,,1,,2019-01-27 15:38:45.851846,2325,pamleahh
3568,He's an elitist white French snob!,[],,0.0,nan,['French'],French::*4*||,,0,,2019-01-27 15:38:45.852407,2326,AndrewManagh
3569,He will lecture us all about diversity but will live like all hypocrites quite differently!,[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.852407,2326,AndrewManagh
3570,that lil homie in the back bout to commit sewer side,[],,0.0,nan,[],nan,,0,,2019-01-27 15:38:45.853209,2327,MDMAzing666
3571,Your lack of melanin is not your undoing just like my blackness is not a threat to your existence    ✊🏻✊🏼✊🏽✊🏾✊🏿,[],,0.0,WhitePeople,[],,,0,,2019-01-27 15:38:45.853346,2328,DianeQ13
3572,I fell off my bike today it was all  's fault,[],,0.0,whitepeople,[],,,0,,2019-01-27 15:38:45.853914,2329,chase_wsu
3573,This liberal doesn't know that Africans were selling each other as slaves well before.,[],,0.0,nan,['Africans'],Africans::*5*||,,0,,2019-01-27 15:38:45.854293,2330,TradCon
3574,"Not bringing their best, fol…",[],,0.0,nan,[],,,1,,2019-01-27 15:38:45.854293,2330,TradCon
3575,accomplishments.,[],,0.0,"bigly, WhitePrincess, whiteprivelge",[],,,0,,2019-01-27 15:38:45.855142,2331,DaTronaldDump
3576,Took tremendous work and sacrifice.,[],,0.0,"bigly, WhitePrincess, whiteprivelge",[],,,1,,2019-01-27 15:38:45.855142,2331,DaTronaldDump
3577,Dont see you on @TIME influencers list.,[],,0.0,"bigly, WhitePrincess, whiteprivelge",[],,,2,,2019-01-27 15:38:45.855142,2331,DaTronaldDump
3578,@MarkDice Why I Hate White People - by Eric Allen Bell,[],,0.0,"WhitePeople, tcot, WhiteGenocide, AltRight, BLM","['Hate White People', 'Eric Allen Bell']",Hate White People::*3*4*5*||Eric Allen Bell::*8*9*10*||,,0,,2019-01-27 15:38:45.855743,2332,EricAllenBell
3579,"Democrats trending ..you know, bc their racism has worked out so well in the past..RME All they have is hate &amp; bigotry.",[],,0.0,WhitePeople,['RME'],RME::*15*||,,0,,2019-01-27 15:38:45.856410,2333,NeverHildabeast
